Protein stable ID	Human gene stable ID
ENSGACP00000014013	ENSG00000061337
ENSGACP00000014007	
ENSGACP00000014010	ENSG00000145782
ENSGACP00000014032	ENSG00000136444
ENSGACP00000014048	ENSG00000136444
ENSGACP00000014024	ENSG00000100722
ENSGACP00000014015	ENSG00000004534
ENSGACP00000014016	
ENSGACP00000014021	
ENSGACP00000014029	
ENSGACP00000014023	ENSG00000100479
ENSGACP00000014020	ENSG00000150347
ENSGACP00000014017	ENSG00000168546
ENSGACP00000014022	ENSG00000168546
ENSGACP00000014067	ENSG00000001617
ENSGACP00000014074	ENSG00000001617
ENSGACP00000014033	ENSG00000182010
ENSGACP00000014044	ENSG00000197580
ENSGACP00000014060	ENSG00000197580
ENSGACP00000014068	ENSG00000197580
ENSGACP00000014040	ENSG00000120899
ENSGACP00000014026	
ENSGACP00000014028	
ENSGACP00000014031	ENSG00000074842
ENSGACP00000014041	
ENSGACP00000014035	
ENSGACP00000014039	
ENSGACP00000014036	ENSG00000169758
ENSGACP00000014038	
ENSGACP00000014037	
ENSGACP00000014052	ENSG00000143702
ENSGACP00000014042	ENSG00000080823
ENSGACP00000014046	ENSG00000103642
ENSGACP00000014051	ENSG00000103642
ENSGACP00000014071	ENSG00000077009
ENSGACP00000014089	ENSG00000077009
ENSGACP00000014045	ENSG00000173581
ENSGACP00000014049	ENSG00000173581
ENSGACP00000014055	ENSG00000173581
ENSGACP00000014043	ENSG00000160808
ENSGACP00000014043	ENSG00000198336
ENSGACP00000014065	ENSG00000120903
ENSGACP00000014081	ENSG00000120903
ENSGACP00000014086	ENSG00000120903
ENSGACP00000014054	ENSG00000140153
ENSGACP00000014057	ENSG00000140153
ENSGACP00000014050	
ENSGACP00000014053	
ENSGACP00000014056	ENSG00000125482
ENSGACP00000014069	ENSG00000140416
ENSGACP00000014073	ENSG00000140416
ENSGACP00000014061	ENSG00000049283
ENSGACP00000014058	ENSG00000169567
ENSGACP00000014064	ENSG00000063244
ENSGACP00000014066	ENSG00000167136
ENSGACP00000014078	ENSG00000167136
ENSGACP00000014080	ENSG00000167136
ENSGACP00000014087	ENSG00000167136
ENSGACP00000014063	ENSG00000186687
ENSGACP00000014075	ENSG00000126895
ENSGACP00000014079	ENSG00000167363
ENSGACP00000014083	ENSG00000138036
ENSGACP00000014090	ENSG00000138036
ENSGACP00000014072	ENSG00000142408
ENSGACP00000014082	
ENSGACP00000014088	
ENSGACP00000014093	
ENSGACP00000014095	
ENSGACP00000014077	ENSG00000105605
ENSGACP00000014105	ENSG00000171914
ENSGACP00000014109	ENSG00000171914
ENSGACP00000014150	ENSG00000184459
ENSGACP00000014171	ENSG00000184459
ENSGACP00000014185	ENSG00000184459
ENSGACP00000014101	ENSG00000155380
ENSGACP00000014128	ENSG00000155380
ENSGACP00000014084	ENSG00000151500
ENSGACP00000014085	ENSG00000126583
ENSGACP00000014098	ENSG00000141556
ENSGACP00000014106	ENSG00000151502
ENSGACP00000014099	ENSG00000070761
ENSGACP00000014091	ENSG00000105464
ENSGACP00000014092	ENSG00000196358
ENSGACP00000014096	ENSG00000167654
ENSGACP00000014108	ENSG00000138075
ENSGACP00000014097	
ENSGACP00000014113	ENSG00000160563
ENSGACP00000014103	ENSG00000164970
ENSGACP00000014110	ENSG00000164970
ENSGACP00000014116	ENSG00000066044
ENSGACP00000014107	ENSG00000105278
ENSGACP00000014104	ENSG00000261221
ENSGACP00000014102	ENSG00000164929
ENSGACP00000014100	ENSG00000141579
ENSGACP00000014121	ENSG00000176845
ENSGACP00000014112	ENSG00000172113
ENSGACP00000014120	ENSG00000172113
ENSGACP00000014111	
ENSGACP00000014119	
ENSGACP00000014114	ENSG00000166086
ENSGACP00000014158	ENSG00000007264
ENSGACP00000014122	ENSG00000143921
ENSGACP00000014117	
ENSGACP00000014115	ENSG00000198535
ENSGACP00000014115	ENSG00000205502
ENSGACP00000014134	ENSG00000130558
ENSGACP00000014136	ENSG00000130558
ENSGACP00000014118	ENSG00000080854
ENSGACP00000014131	
ENSGACP00000014132	ENSG00000083067
ENSGACP00000014127	ENSG00000080854
ENSGACP00000014124	
ENSGACP00000014123	
ENSGACP00000014221	ENSG00000167107
ENSGACP00000014245	ENSG00000167107
ENSGACP00000014252	ENSG00000167107
ENSGACP00000014261	ENSG00000167107
ENSGACP00000014279	ENSG00000167107
ENSGACP00000014156	ENSG00000138095
ENSGACP00000014169	ENSG00000138095
ENSGACP00000014145	ENSG00000115211
ENSGACP00000014126	
ENSGACP00000014133	ENSG00000128915
ENSGACP00000014129	ENSG00000187902
ENSGACP00000014135	ENSG00000134909
ENSGACP00000014130	ENSG00000050405
ENSGACP00000014141	ENSG00000108106
ENSGACP00000014153	ENSG00000108106
ENSGACP00000014139	ENSG00000167778
ENSGACP00000014146	
ENSGACP00000014151	
ENSGACP00000014144	ENSG00000182718
ENSGACP00000014148	ENSG00000182718
ENSGACP00000014149	ENSG00000135048
ENSGACP00000014140	
ENSGACP00000014137	
ENSGACP00000014138	
ENSGACP00000014143	ENSG00000182985
ENSGACP00000014142	ENSG00000167779
ENSGACP00000014147	ENSG00000119403
ENSGACP00000014152	
ENSGACP00000014160	ENSG00000149294
ENSGACP00000014165	ENSG00000149294
ENSGACP00000014162	ENSG00000138085
ENSGACP00000014167	ENSG00000138085
ENSGACP00000014172	ENSG00000138085
ENSGACP00000014178	ENSG00000138085
ENSGACP00000014183	ENSG00000138085
ENSGACP00000014161	
ENSGACP00000014154	ENSG00000171956
ENSGACP00000014155	ENSG00000176490
ENSGACP00000014168	ENSG00000107362
ENSGACP00000014157	ENSG00000170473
ENSGACP00000014163	ENSG00000170473
ENSGACP00000014170	ENSG00000170473
ENSGACP00000014173	ENSG00000170473
ENSGACP00000014159	ENSG00000161677
ENSGACP00000014174	ENSG00000140299
ENSGACP00000014180	ENSG00000140299
ENSGACP00000014188	ENSG00000140299
ENSGACP00000014176	ENSG00000099860
ENSGACP00000014166	
ENSGACP00000014181	ENSG00000167614
ENSGACP00000014191	ENSG00000167614
ENSGACP00000014164	
ENSGACP00000014201	ENSG00000158863
ENSGACP00000014177	
ENSGACP00000014195	
ENSGACP00000014187	ENSG00000105325
ENSGACP00000014206	ENSG00000105325
ENSGACP00000014213	ENSG00000105325
ENSGACP00000014175	ENSG00000155621
ENSGACP00000014186	ENSG00000123352
ENSGACP00000014182	ENSG00000174276
ENSGACP00000014189	ENSG00000174276
ENSGACP00000014207	ENSG00000119125
ENSGACP00000014212	ENSG00000119125
ENSGACP00000014219	ENSG00000119125
ENSGACP00000014179	ENSG00000241566
ENSGACP00000014179	ENSG00000243238
ENSGACP00000014179	ENSG00000241294
ENSGACP00000014179	ENSG00000242534
ENSGACP00000014179	ENSG00000211598
ENSGACP00000014179	ENSG00000244116
ENSGACP00000014179	ENSG00000273962
ENSGACP00000014179	ENSG00000243264
ENSGACP00000014179	ENSG00000211623
ENSGACP00000014179	ENSG00000239571
ENSGACP00000014179	ENSG00000251039
ENSGACP00000014184	ENSG00000241566
ENSGACP00000014184	ENSG00000243238
ENSGACP00000014184	ENSG00000241294
ENSGACP00000014184	ENSG00000242534
ENSGACP00000014184	ENSG00000211598
ENSGACP00000014184	ENSG00000244116
ENSGACP00000014184	ENSG00000273962
ENSGACP00000014184	ENSG00000243264
ENSGACP00000014184	ENSG00000211623
ENSGACP00000014184	ENSG00000239571
ENSGACP00000014184	ENSG00000251039
ENSGACP00000014244	ENSG00000115234
ENSGACP00000014190	
ENSGACP00000014198	ENSG00000101391
ENSGACP00000014209	ENSG00000135473
ENSGACP00000014204	ENSG00000138032
ENSGACP00000014192	ENSG00000241566
ENSGACP00000014192	ENSG00000243238
ENSGACP00000014192	ENSG00000241294
ENSGACP00000014192	ENSG00000242534
ENSGACP00000014192	ENSG00000211598
ENSGACP00000014192	ENSG00000244116
ENSGACP00000014192	ENSG00000273962
ENSGACP00000014192	ENSG00000243264
ENSGACP00000014192	ENSG00000211623
ENSGACP00000014192	ENSG00000239571
ENSGACP00000014192	ENSG00000251039
ENSGACP00000014194	ENSG00000140297
ENSGACP00000014200	ENSG00000275183
ENSGACP00000014202	ENSG00000275183
ENSGACP00000014193	ENSG00000241566
ENSGACP00000014193	ENSG00000243238
ENSGACP00000014193	ENSG00000241294
ENSGACP00000014193	ENSG00000242534
ENSGACP00000014193	ENSG00000211598
ENSGACP00000014193	ENSG00000244116
ENSGACP00000014193	ENSG00000273962
ENSGACP00000014193	ENSG00000243264
ENSGACP00000014193	ENSG00000211623
ENSGACP00000014193	ENSG00000239571
ENSGACP00000014193	ENSG00000251039
ENSGACP00000014196	ENSG00000241566
ENSGACP00000014196	ENSG00000243238
ENSGACP00000014196	ENSG00000241294
ENSGACP00000014196	ENSG00000242534
ENSGACP00000014196	ENSG00000211598
ENSGACP00000014196	ENSG00000244116
ENSGACP00000014196	ENSG00000273962
ENSGACP00000014196	ENSG00000243264
ENSGACP00000014196	ENSG00000211623
ENSGACP00000014196	ENSG00000239571
ENSGACP00000014196	ENSG00000251039
ENSGACP00000014197	ENSG00000140297
ENSGACP00000014203	ENSG00000166682
ENSGACP00000014225	ENSG00000180370
ENSGACP00000014199	
ENSGACP00000014236	ENSG00000118705
ENSGACP00000014205	ENSG00000169918
ENSGACP00000014217	ENSG00000106976
ENSGACP00000014208	ENSG00000264187
ENSGACP00000014208	ENSG00000154803
ENSGACP00000014210	ENSG00000150773
ENSGACP00000014237	ENSG00000138079
ENSGACP00000014214	
ENSGACP00000014239	ENSG00000150764
ENSGACP00000014258	ENSG00000150764
ENSGACP00000014215	ENSG00000185442
ENSGACP00000014216	ENSG00000123353
ENSGACP00000014220	ENSG00000105447
ENSGACP00000014232	ENSG00000249115
ENSGACP00000014240	ENSG00000249115
ENSGACP00000014218	ENSG00000140557
ENSGACP00000014222	ENSG00000166881
ENSGACP00000014230	
ENSGACP00000014227	ENSG00000176463
ENSGACP00000014229	ENSG00000176463
ENSGACP00000014223	
ENSGACP00000014224	ENSG00000167617
ENSGACP00000014246	ENSG00000135404
ENSGACP00000014226	
ENSGACP00000014228	ENSG00000167615
ENSGACP00000014231	ENSG00000071794
ENSGACP00000014233	ENSG00000197217
ENSGACP00000014238	ENSG00000197217
ENSGACP00000014234	
ENSGACP00000014235	
ENSGACP00000014243	ENSG00000130714
ENSGACP00000014248	ENSG00000163754
ENSGACP00000014257	ENSG00000163754
ENSGACP00000015107	ENSG00000170889
ENSGACP00000015117	ENSG00000170889
ENSGACP00000014241	
ENSGACP00000014249	
ENSGACP00000014242	ENSG00000101057
ENSGACP00000014269	ENSG00000138078
ENSGACP00000014247	ENSG00000147454
ENSGACP00000014256	ENSG00000147454
ENSGACP00000014262	ENSG00000127511
ENSGACP00000014287	ENSG00000101052
ENSGACP00000014295	ENSG00000101052
ENSGACP00000014250	
ENSGACP00000014251	ENSG00000163795
ENSGACP00000014265	ENSG00000050426
ENSGACP00000014253	ENSG00000166821
ENSGACP00000014255	
ENSGACP00000014254	
ENSGACP00000014260	ENSG00000116514
ENSGACP00000014266	ENSG00000128886
ENSGACP00000014259	ENSG00000167034
ENSGACP00000014263	ENSG00000167034
ENSGACP00000014271	ENSG00000120756
ENSGACP00000014268	ENSG00000150776
ENSGACP00000014274	ENSG00000150776
ENSGACP00000014264	
ENSGACP00000014267	
ENSGACP00000014270	
ENSGACP00000014277	
ENSGACP00000014315	ENSG00000143324
ENSGACP00000014272	ENSG00000170627
ENSGACP00000014273	ENSG00000170627
ENSGACP00000014284	ENSG00000159167
ENSGACP00000014276	
ENSGACP00000014282	
ENSGACP00000014289	
ENSGACP00000014275	ENSG00000143919
ENSGACP00000014322	ENSG00000175054
ENSGACP00000014291	ENSG00000123358
ENSGACP00000014278	ENSG00000128011
ENSGACP00000014280	ENSG00000128011
ENSGACP00000014281	ENSG00000170577
ENSGACP00000014286	ENSG00000115226
ENSGACP00000014290	ENSG00000115226
ENSGACP00000014293	ENSG00000166579
ENSGACP00000014294	ENSG00000166579
ENSGACP00000014283	
ENSGACP00000014292	ENSG00000068784
ENSGACP00000014285	
ENSGACP00000014288	
ENSGACP00000014313	ENSG00000008853
ENSGACP00000014310	ENSG00000179134
ENSGACP00000014311	ENSG00000179134
ENSGACP00000014298	
ENSGACP00000014297	ENSG00000136573
ENSGACP00000014300	ENSG00000161835
ENSGACP00000014299	
ENSGACP00000014296	ENSG00000189051
ENSGACP00000014303	ENSG00000101473
ENSGACP00000014308	ENSG00000101473
ENSGACP00000014307	ENSG00000006740
ENSGACP00000014302	ENSG00000100852
ENSGACP00000014301	ENSG00000171056
ENSGACP00000014301	ENSG00000258724
ENSGACP00000014314	ENSG00000185033
ENSGACP00000014317	ENSG00000185033
ENSGACP00000014306	ENSG00000180287
ENSGACP00000014309	ENSG00000254093
ENSGACP00000014325	ENSG00000065357
ENSGACP00000014334	ENSG00000065357
ENSGACP00000014304	
ENSGACP00000014305	
ENSGACP00000014327	ENSG00000151413
ENSGACP00000014320	ENSG00000163001
ENSGACP00000014319	ENSG00000087495
ENSGACP00000014312	ENSG00000153976
ENSGACP00000014312	ENSG00000125430
ENSGACP00000014359	
ENSGACP00000014362	
ENSGACP00000014366	
ENSGACP00000014329	ENSG00000006712
ENSGACP00000014316	ENSG00000109099
ENSGACP00000014318	ENSG00000179388
ENSGACP00000014324	ENSG00000179388
ENSGACP00000014321	ENSG00000179604
ENSGACP00000014339	ENSG00000230124
ENSGACP00000014345	ENSG00000230124
ENSGACP00000014323	ENSG00000140548
ENSGACP00000014343	ENSG00000069188
ENSGACP00000014326	ENSG00000114544
ENSGACP00000014338	ENSG00000275052
ENSGACP00000014338	ENSG00000224960
ENSGACP00000014348	ENSG00000182054
ENSGACP00000014352	ENSG00000182054
ENSGACP00000014355	ENSG00000182054
ENSGACP00000014364	ENSG00000182054
ENSGACP00000014333	ENSG00000147439
ENSGACP00000014331	
ENSGACP00000014330	ENSG00000180767
ENSGACP00000014335	ENSG00000180767
ENSGACP00000014328	
ENSGACP00000014332	
ENSGACP00000014342	ENSG00000160551
ENSGACP00000014340	ENSG00000203546
ENSGACP00000014340	ENSG00000129480
ENSGACP00000014336	ENSG00000236396
ENSGACP00000014336	ENSG00000259224
ENSGACP00000014336	ENSG00000164729
ENSGACP00000014336	ENSG00000177710
ENSGACP00000014337	ENSG00000236396
ENSGACP00000014337	ENSG00000259224
ENSGACP00000014337	ENSG00000164729
ENSGACP00000014337	ENSG00000177710
ENSGACP00000014371	ENSG00000197763
ENSGACP00000014350	
ENSGACP00000014374	
ENSGACP00000014377	
ENSGACP00000014341	ENSG00000181852
ENSGACP00000014346	ENSG00000118007
ENSGACP00000014379	ENSG00000138035
ENSGACP00000014344	ENSG00000181704
ENSGACP00000014349	ENSG00000139645
ENSGACP00000014347	ENSG00000167721
ENSGACP00000014353	ENSG00000023608
ENSGACP00000014356	ENSG00000023608
ENSGACP00000014369	ENSG00000141540
ENSGACP00000014373	ENSG00000141540
ENSGACP00000014357	ENSG00000121454
ENSGACP00000014404	ENSG00000114054
ENSGACP00000014351	ENSG00000177374
ENSGACP00000014354	ENSG00000135469
ENSGACP00000014358	ENSG00000108963
ENSGACP00000014360	ENSG00000108963
ENSGACP00000014382	ENSG00000062485
ENSGACP00000014392	ENSG00000062485
ENSGACP00000014361	ENSG00000139973
ENSGACP00000014368	ENSG00000116260
ENSGACP00000014363	ENSG00000185924
ENSGACP00000014365	ENSG00000126821
ENSGACP00000014376	ENSG00000132383
ENSGACP00000014381	ENSG00000132383
ENSGACP00000014367	ENSG00000235711
	
ENSGACP00000014380	ENSG00000104643
ENSGACP00000014372	ENSG00000154001
ENSGACP00000014375	ENSG00000154001
ENSGACP00000014370	ENSG00000058335
ENSGACP00000014378	ENSG00000135837
ENSGACP00000014383	ENSG00000197299
ENSGACP00000014388	ENSG00000197299
ENSGACP00000014387	ENSG00000110934
ENSGACP00000014395	ENSG00000110934
ENSGACP00000014385	ENSG00000176108
ENSGACP00000014389	ENSG00000176108
ENSGACP00000014386	
ENSGACP00000014398	ENSG00000198216
ENSGACP00000014394	ENSG00000115355
ENSGACP00000014390	ENSG00000171044
ENSGACP00000014384	ENSG00000167711
ENSGACP00000014396	ENSG00000186150
ENSGACP00000014396	ENSG00000102178
ENSGACP00000014400	ENSG00000171877
ENSGACP00000014408	ENSG00000171877
ENSGACP00000014397	ENSG00000136280
ENSGACP00000014393	ENSG00000175866
ENSGACP00000014418	ENSG00000141485
ENSGACP00000014438	ENSG00000141485
ENSGACP00000014401	
ENSGACP00000014399	ENSG00000181409
ENSGACP00000014406	ENSG00000148660
ENSGACP00000014417	ENSG00000161638
ENSGACP00000014402	
ENSGACP00000014403	ENSG00000154319
ENSGACP00000014405	ENSG00000211675
ENSGACP00000014405	ENSG00000128322
ENSGACP00000014405	ENSG00000211677
ENSGACP00000014405	ENSG00000211685
ENSGACP00000014405	ENSG00000254709
ENSGACP00000014405	ENSG00000211679
ENSGACP00000014439	
ENSGACP00000014448	
ENSGACP00000014407	
ENSGACP00000014414	ENSG00000204624
ENSGACP00000014410	ENSG00000135338
ENSGACP00000014409	ENSG00000211675
ENSGACP00000014409	ENSG00000128322
ENSGACP00000014409	ENSG00000211677
ENSGACP00000014409	ENSG00000211685
ENSGACP00000014409	ENSG00000254709
ENSGACP00000014409	ENSG00000211679
ENSGACP00000014411	ENSG00000174579
ENSGACP00000014413	
ENSGACP00000014420	
ENSGACP00000014415	
ENSGACP00000014419	
ENSGACP00000014412	ENSG00000211675
ENSGACP00000014412	ENSG00000128322
ENSGACP00000014412	ENSG00000211677
ENSGACP00000014412	ENSG00000211685
ENSGACP00000014412	ENSG00000254709
ENSGACP00000014412	ENSG00000211679
ENSGACP00000014423	ENSG00000198478
ENSGACP00000014428	ENSG00000121858
ENSGACP00000014440	ENSG00000121858
ENSGACP00000014447	ENSG00000121858
ENSGACP00000014416	ENSG00000211675
ENSGACP00000014416	ENSG00000128322
ENSGACP00000014416	ENSG00000211677
ENSGACP00000014416	ENSG00000211685
ENSGACP00000014416	ENSG00000254709
ENSGACP00000014416	ENSG00000211679
ENSGACP00000014435	ENSG00000168487
ENSGACP00000014442	ENSG00000168487
ENSGACP00000014431	ENSG00000136383
ENSGACP00000014422	ENSG00000182612
ENSGACP00000014427	ENSG00000182612
ENSGACP00000014421	ENSG00000177868
ENSGACP00000014426	ENSG00000166317
ENSGACP00000014424	
ENSGACP00000014441	ENSG00000141447
ENSGACP00000014425	ENSG00000162552
ENSGACP00000014429	ENSG00000162552
ENSGACP00000014432	
ENSGACP00000014449	ENSG00000183283
ENSGACP00000014446	ENSG00000177791
ENSGACP00000014434	ENSG00000185298
ENSGACP00000014430	
ENSGACP00000014433	
ENSGACP00000014465	ENSG00000137860
ENSGACP00000014465	ENSG00000156222
ENSGACP00000014437	
ENSGACP00000014444	
ENSGACP00000014436	
ENSGACP00000014443	ENSG00000170412
ENSGACP00000014445	ENSG00000170412
ENSGACP00000014458	ENSG00000112306
ENSGACP00000014451	ENSG00000142494
ENSGACP00000014501	
ENSGACP00000014507	
ENSGACP00000014519	
ENSGACP00000014453	ENSG00000114982
ENSGACP00000014459	ENSG00000114982
ENSGACP00000014457	ENSG00000182004
ENSGACP00000014450	ENSG00000204347
ENSGACP00000014452	ENSG00000054392
ENSGACP00000014456	ENSG00000144959
ENSGACP00000014495	ENSG00000057252
ENSGACP00000014506	ENSG00000057252
ENSGACP00000014462	ENSG00000108984
ENSGACP00000014471	ENSG00000108984
ENSGACP00000014455	ENSG00000142494
ENSGACP00000014470	ENSG00000142494
ENSGACP00000014478	ENSG00000284299
ENSGACP00000014478	ENSG00000283952
ENSGACP00000014478	ENSG00000143473
ENSGACP00000014466	ENSG00000135457
ENSGACP00000014472	ENSG00000135457
ENSGACP00000014463	ENSG00000073711
ENSGACP00000014467	ENSG00000073711
ENSGACP00000014460	ENSG00000143842
ENSGACP00000014475	ENSG00000112319
ENSGACP00000014481	ENSG00000112319
ENSGACP00000014461	
ENSGACP00000014464	ENSG00000143845
ENSGACP00000014469	ENSG00000143845
ENSGACP00000014468	
ENSGACP00000014474	ENSG00000166716
ENSGACP00000014486	ENSG00000075420
ENSGACP00000014473	ENSG00000114654
ENSGACP00000014527	ENSG00000198380
ENSGACP00000014482	
ENSGACP00000014477	ENSG00000186919
ENSGACP00000014479	ENSG00000133065
ENSGACP00000014476	ENSG00000110925
ENSGACP00000014484	ENSG00000165923
ENSGACP00000014528	ENSG00000161638
ENSGACP00000014533	ENSG00000161638
ENSGACP00000014480	ENSG00000123700
ENSGACP00000014483	ENSG00000173141
ENSGACP00000014487	ENSG00000183034
ENSGACP00000014485	ENSG00000162873
ENSGACP00000014488	ENSG00000104228
ENSGACP00000014492	ENSG00000198920
ENSGACP00000014502	
ENSGACP00000014509	
ENSGACP00000014515	
ENSGACP00000014490	ENSG00000186889
ENSGACP00000014493	ENSG00000259024
ENSGACP00000014493	ENSG00000171928
ENSGACP00000014493	ENSG00000175106
ENSGACP00000014497	ENSG00000259024
ENSGACP00000014497	ENSG00000171928
ENSGACP00000014497	ENSG00000175106
ENSGACP00000014489	ENSG00000121853
ENSGACP00000014491	ENSG00000118526
ENSGACP00000014504	ENSG00000075651
ENSGACP00000014505	ENSG00000028839
ENSGACP00000014496	ENSG00000188991
ENSGACP00000014499	ENSG00000129235
ENSGACP00000014500	ENSG00000129235
ENSGACP00000014503	ENSG00000174514
ENSGACP00000014510	ENSG00000174514
ENSGACP00000014498	ENSG00000109881
ENSGACP00000014512	ENSG00000183034
ENSGACP00000014518	ENSG00000146955
ENSGACP00000014508	ENSG00000167693
ENSGACP00000014511	ENSG00000167693
ENSGACP00000014523	ENSG00000154310
ENSGACP00000014513	ENSG00000146411
ENSGACP00000014532	ENSG00000143322
ENSGACP00000014538	ENSG00000143322
ENSGACP00000014545	ENSG00000143322
ENSGACP00000014514	ENSG00000158711
ENSGACP00000014524	ENSG00000171861
ENSGACP00000014516	ENSG00000182040
ENSGACP00000014552	ENSG00000118515
ENSGACP00000014554	ENSG00000118515
ENSGACP00000014557	ENSG00000118515
ENSGACP00000014517	
ENSGACP00000014520	
ENSGACP00000014521	
ENSGACP00000014530	ENSG00000069275
ENSGACP00000014535	ENSG00000069275
ENSGACP00000014531	ENSG00000154065
ENSGACP00000014536	ENSG00000154065
ENSGACP00000014522	
ENSGACP00000014539	ENSG00000166348
ENSGACP00000014525	ENSG00000166126
ENSGACP00000014529	ENSG00000183034
ENSGACP00000014550	ENSG00000167699
ENSGACP00000014542	ENSG00000163581
ENSGACP00000014537	ENSG00000169599
ENSGACP00000014541	ENSG00000169599
ENSGACP00000014540	ENSG00000167861
ENSGACP00000014547	ENSG00000120647
ENSGACP00000014553	ENSG00000120647
ENSGACP00000014543	ENSG00000070886
ENSGACP00000014548	ENSG00000079337
ENSGACP00000014563	ENSG00000119541
ENSGACP00000014544	
ENSGACP00000014559	ENSG00000136819
ENSGACP00000014556	ENSG00000266074
ENSGACP00000014561	ENSG00000132507
ENSGACP00000014561	ENSG00000163577
ENSGACP00000014546	
ENSGACP00000014549	ENSG00000148680
ENSGACP00000014560	ENSG00000164007
ENSGACP00000014575	ENSG00000164007
ENSGACP00000014585	ENSG00000164007
ENSGACP00000014581	ENSG00000117859
ENSGACP00000014587	ENSG00000117859
ENSGACP00000014590	ENSG00000117859
ENSGACP00000014555	ENSG00000174502
ENSGACP00000014551	
ENSGACP00000014570	ENSG00000007202
ENSGACP00000014568	ENSG00000138182
ENSGACP00000014574	ENSG00000138182
ENSGACP00000014558	ENSG00000284730
ENSGACP00000014562	ENSG00000186765
ENSGACP00000014566	ENSG00000076356
ENSGACP00000014589	ENSG00000118514
ENSGACP00000014593	ENSG00000118514
ENSGACP00000014565	ENSG00000148297
ENSGACP00000014571	ENSG00000013293
ENSGACP00000014579	ENSG00000013293
ENSGACP00000014564	
ENSGACP00000014603	ENSG00000115762
ENSGACP00000014569	ENSG00000204278
ENSGACP00000014573	ENSG00000184557
ENSGACP00000014572	
ENSGACP00000014578	ENSG00000117335
ENSGACP00000014578	ENSG00000196352
ENSGACP00000014660	ENSG00000109107
ENSGACP00000014664	ENSG00000109107
ENSGACP00000014584	ENSG00000108669
ENSGACP00000014610	ENSG00000148677
ENSGACP00000014596	ENSG00000006071
ENSGACP00000014582	ENSG00000188778
ENSGACP00000014580	ENSG00000134242
ENSGACP00000014588	ENSG00000013297
ENSGACP00000014586	
ENSGACP00000014583	
ENSGACP00000014597	ENSG00000169154
ENSGACP00000014620	ENSG00000117385
ENSGACP00000014628	ENSG00000117385
ENSGACP00000014595	ENSG00000116032
ENSGACP00000014591	ENSG00000081019
ENSGACP00000014598	ENSG00000186283
ENSGACP00000014592	
ENSGACP00000014601	ENSG00000081026
ENSGACP00000014608	ENSG00000112339
ENSGACP00000014612	ENSG00000112339
ENSGACP00000014619	ENSG00000035862
ENSGACP00000014602	ENSG00000129951
ENSGACP00000014599	ENSG00000119973
ENSGACP00000014600	
ENSGACP00000014607	ENSG00000156675
ENSGACP00000014604	
ENSGACP00000014605	ENSG00000099864
ENSGACP00000014606	ENSG00000274386
ENSGACP00000014629	ENSG00000168395
ENSGACP00000014609	ENSG00000182208
ENSGACP00000014616	ENSG00000142798
ENSGACP00000014611	ENSG00000011304
ENSGACP00000014614	ENSG00000020181
ENSGACP00000014613	ENSG00000184545
ENSGACP00000014617	ENSG00000180628
ENSGACP00000014615	ENSG00000099617
ENSGACP00000014625	ENSG00000110786
ENSGACP00000014622	ENSG00000118513
ENSGACP00000014668	ENSG00000092531
ENSGACP00000014671	ENSG00000092531
ENSGACP00000014674	ENSG00000092531
ENSGACP00000014623	ENSG00000120913
ENSGACP00000014631	ENSG00000120913
ENSGACP00000014635	ENSG00000120913
ENSGACP00000014618	ENSG00000142798
ENSGACP00000014624	ENSG00000142798
ENSGACP00000014630	ENSG00000165338
ENSGACP00000014626	ENSG00000108679
ENSGACP00000014632	ENSG00000108679
ENSGACP00000014634	ENSG00000171408
ENSGACP00000014641	ENSG00000171408
ENSGACP00000014652	ENSG00000116771
ENSGACP00000014643	ENSG00000149177
ENSGACP00000014638	ENSG00000164008
ENSGACP00000014633	ENSG00000174007
ENSGACP00000014636	ENSG00000174007
ENSGACP00000014649	ENSG00000085832
ENSGACP00000014637	ENSG00000119938
ENSGACP00000014639	ENSG00000171302
ENSGACP00000014640	ENSG00000171302
ENSGACP00000014645	ENSG00000120896
ENSGACP00000014655	ENSG00000180370
ENSGACP00000014642	ENSG00000254470
ENSGACP00000014644	ENSG00000174721
ENSGACP00000014665	ENSG00000108639
ENSGACP00000014667	ENSG00000108639
ENSGACP00000014647	ENSG00000146410
ENSGACP00000014659	ENSG00000143228
ENSGACP00000014646	
ENSGACP00000014648	
ENSGACP00000014650	
ENSGACP00000014651	ENSG00000165066
ENSGACP00000014669	
ENSGACP00000014658	ENSG00000187553
ENSGACP00000014662	ENSG00000187553
ENSGACP00000014663	ENSG00000021762
ENSGACP00000014653	
ENSGACP00000014681	ENSG00000085831
ENSGACP00000014693	ENSG00000085831
ENSGACP00000014654	ENSG00000026559
ENSGACP00000014670	
ENSGACP00000014690	
ENSGACP00000014657	ENSG00000101096
ENSGACP00000014656	
ENSGACP00000014661	ENSG00000184945
ENSGACP00000014661	ENSG00000185176
ENSGACP00000014704	ENSG00000054793
ENSGACP00000014672	ENSG00000243710
ENSGACP00000014678	ENSG00000243710
ENSGACP00000014677	ENSG00000116704
ENSGACP00000014684	ENSG00000116704
ENSGACP00000014673	ENSG00000108239
	
ENSGACP00000014666	ENSG00000136450
ENSGACP00000014675	ENSG00000205531
ENSGACP00000014680	ENSG00000205531
ENSGACP00000014676	ENSG00000264364
ENSGACP00000014679	ENSG00000141524
ENSGACP00000014685	ENSG00000135525
